user_id,cluster_id,subcluster_id,subcluster_name,dominant_sentiment,age_num,city_canon,n_messages,ts_first,ts_last,conversation_text,redaction_applied
839f912ebc05,2,22,Regularising status abroad,Neutral,44.0,Medellín,8,2026-05-12 15:06:05.265,2026-05-12 15:06:05.265,"Ustedes ayudan con el proceso para migrar a [nombre]?

como puedo emigrar a españa?

como te puedo formular las preguntas?

¿Cómo puedo regularizar mi situación migratoria en Colombia?

¿Dónde puedo recibir ayuda humanitaria?”

¿que tipo de ayuda puedo encontrar en la OIM de [nombre]?

¿donde puedo encontrar asesoria para migrar a un pais distinto a colombia?

Valencia, España",True
84341a8e0b7e,0,0,Starting a business,Neutral,46.0,Cúcuta,2,2026-07-16 00:48:49.018,2026-07-16 00:48:49.018,"soy una persona migrante con emprendimiento

que ayuda me puedes brindar",False
8483c94fc824,0,0,Starting a business,Neutral,43.0,Cali,1,2026-07-28 16:56:53.315,2026-07-28 16:56:53.315,Cuales son los programas activos para postularme con mi ppt para apoyo a emprendimiento?,False
84939de291ed,3,30,Biometrics and minors' documents,Neutral,27.0,Cúcuta,7,2026-07-15 15:47:40.441,2026-07-15 15:47:40.441,"Necesito saber km hacer para sacar mis documentos migratorio mío y de mis 2 hijos

Si necesito información de orientación

Si xfavor me puedes ayudar yo estoy en cucuta

Pero si están sacando esos documentos Ppt xk Ami me dijeron k ya no lo están sacando

Si mis hijos son menores de edad pero no están estudiando acá que debería de hacer en ese caso

Si xfavor

Entonces si no tengo nada de eso no puedo hacer los trámites para el PPT mío y de los niños",False
84f907fe90b6,5,50,Health access and registration,Neutral,18.0,Cúcuta,4,2026-08-12 16:58:58.652,2026-08-12 16:58:58.652,"Es que quiero saber dónde me puedo colocar el implante por ser venezolanas

En cucuta

Mmm ok gracias

Y averiguar sobre el.empleo",False
8515b9337673,4,40,Services and integration,Neutral,40.0,Medellín,1,2026-03-25 14:01:12.940,2026-03-25 14:01:12.940,Quiero informacion de loa servicios,False
851cf3b82b01,2,20,Family nationality options,Neutral,52.0,Medellín,4,2026-03-25 17:55:36.029,2026-03-25 17:55:36.029,"No tengo documentos

Soy venezolana necesito ppt o ciudadania

Yo entre en el 2018

No solo quería saber de los documentos",False
85712e24ea1a,1,11,Expiring permits and renewals,Neutral,35.0,Medellín,1,2026-07-09 15:35:18.613,2026-07-09 15:35:18.613,No tengo el permiso y quisiera saber si hay posibilidad de sacarlo,False
85d2f69e7025,5,50,Health access and registration,Neutral,31.0,Cúcuta,3,2026-07-15 19:59:03.195,2026-07-15 19:59:03.195,"Tienen asesoría juridica

Mi caso hace tiempo presente violencia intrafamiliar y hoy deseo poder quitarle el apellido a mi hijo de 6 años

Nacido aqui en Colombia",False
8606c93e8215,3,31,Brigades and paperwork steps,Neutral,31.0,Cúcuta,1,2026-07-15 01:18:29.301,2026-07-15 01:18:29.301,cuando hay jornada de ppt en cucuta,False
8615c2d14f34,5,52,Single mothers seeking economic support,Neutral,55.0,Medellín,2,2026-07-14 16:36:24.079,2026-07-14 16:36:24.079,"Apoyo y soporte al grupo familiar

Estoy en Medellín",False
86589ef84d58,0,0,Starting a business,Neutral,42.0,Barranquilla,1,2026-06-13 16:43:19.276,2026-06-13 16:43:19.276,Cuáles son los requisitos para que me ayuden a buscar trabajo,False
866fdeb1a0de,2,21,Apostilles and birth records,Neutral,35.0,Medellín,1,2026-06-02 15:18:54.782,2026-06-02 15:18:54.782,Hola buenas tardes quisiera saber cómo poder tramitar el proceso de salvoconducto ya que necesito afiliación de la salud para mis padres que ya son mayores de edad,False
868583471b48,2,20,Family nationality options,Neutral,23.0,Medellín,3,2026-06-06 03:41:52.170,2026-06-06 03:41:52.170,"Quisiera saber si los venezolanos podemos estar de forma regular en el país ya que tenemos años aqui

Si no tenemos pasaporte y un PPT

Cómo puedo obtener el PPT",False
874ab9c8c13c,1,10,Visas and travel abroad,Neutral,18.0,Other,1,2026-05-05 22:17:54.559,2026-05-05 22:17:54.559,En q programa puedo meter al bb  para ayudas,False
87592a2a6465,3,31,Brigades and paperwork steps,Neutral,27.0,Cúcuta,1,2026-07-14 23:53:59.825,2026-07-14 23:53:59.825,Para preguntar cómo hago para sacar el ppt yo tengo un preregistro de rumv pero quisiera saber cómo hago porque no me dejar hacer más nada,False
8759feb68258,2,20,Family nationality options,Neutral,39.0,Cali,5,2026-07-28 20:55:00.775,2026-07-28 20:55:00.775,"Samy, tengo ya 5 años con mi ppt, como hago para que me den cédula de ciudadanía ?

Samy, tengo ya 5 años con mi ppt, como hago para que me den cédula de extranjería ?

Samy, Como puedo solicitar la visa, donde me debo dirigir?

Samy, Ya tengo 7 años acá y tengo pareja colombiana y me quedo acá,qué visa debería pedir ?

Gracias Samy.",False
875ddd21c83a,5,52,Single mothers seeking economic support,Neutral,34.0,Soacha,6,2026-06-22 18:27:55.629,2026-06-22 18:27:55.629,"Hola soy madre soltera tengo 34 años y 2 niños de 5 años y 7 años.

Hace 2 años me dio un ACV. La cual me dejó como consecuencia medio cuerpo adormecido. Tomo medicamentos para la epilepsia a consecuencia de eso. No puedo trabajar.

Estoy por acá para solicitar una ayuda de lo que puedan.

Pero me gustaría más un emprendimiento para así. No estar siempre sin nada que darle a mis hijos. Ellos gracias a mi Dios estudian pero se me hace un poco complejo la alimentación, el arriendo. Y las otras cosas que aveces necesitamos.

[nombre] bolsas cuando puedo.

Estoy en Soacha Cundinamarca",True
877f45c963ca,3,30,Biometrics and minors' documents,Neutral,25.0,Medellín,3,2026-05-13 16:32:26.481,2026-05-13 16:32:26.481,"Oye. Tengo hambre no he comido, donde puedo ir?

Bueno, recien vengo llegando. Como me regularizo?

Quiero acceder a un ppt o a un salvoconducto.",False
87f5ad4d1e03,1,10,Visas and travel abroad,Negative,2.0,Other,2,2026-05-06 17:43:57.425,2026-05-06 17:43:57.425,"¿Por que no me han avisado nada del programa del consejo dannes para refugiados?

Como puedo tener algún papel aquí que me resguarde?",False
883becdeb2ac,2,22,Regularising status abroad,Negative,32.0,Bogotá,2,2026-06-23 20:02:32.774,2026-06-23 20:02:32.774,"Estoy deportado de Colombia y no me eh podido ir

Recibir más información",False
886c4de0e15e,0,0,Starting a business,Neutral,31.0,Cali,1,2026-07-28 20:44:17.793,2026-07-28 20:44:17.793,Quisiera saber si tienen ayuda con emprendimiento o empleo,False
88798bf22b1d,3,30,Biometrics and minors' documents,Neutral,21.0,Medellín,2,2026-06-26 02:19:22.406,2026-06-26 02:19:22.406,"Quiero saber si la jornada que va hacer migración mañana en centro integrante en Medellin es para también sacar el ppt a adultos

Y si un adulto venezolano no se puede sacar el ppt entonces se puede sacar el salvo conducto",False
887c031b831d,3,30,Biometrics and minors' documents,Neutral,27.0,Cúcuta,1,2026-07-19 19:26:31.252,2026-07-19 19:26:31.252,Era para saber en cuantos días dura el pptor para yegar por que yo ya lo saque y no se nada,False
88bf03d80863,3,31,Brigades and paperwork steps,Neutral,37.0,Medellín,1,2026-07-31 18:33:16.824,2026-07-31 18:33:16.824,"Tengo 37 años, cuál documento me corresponde?",False
88d62e8e059f,5,51,Food and shelter from organisations,Neutral,20.0,Bogotá,4,2026-04-23 19:21:03.384,2026-04-23 19:21:03.384,"Quiero saber sobre las ayudas y subsidios para nosotros los venezolanos

Si porfavor , Subsidios para personas desempleadas por cuidado de menores , emprendedores y estudiantes universitarios que necesitan de un subsidio y/o ayuda con equipos eléctricos, etc.

Si por favor

Me encuentro en Bogotá DC",False
88e3815baa87,5,51,Food and shelter from organisations,Neutral,48.0,Bogotá,3,2026-05-06 21:39:21.065,2026-05-06 21:39:21.065,"Quisiera saber sobre los centros de atención y asistencia para los migrantes venezolanos..

Si.. En Bogotá

Y como hago para acceder a una ayuda económica mensual para cubrir gastos de arriendo y alimentos?",False
89738eae7ba7,2,20,Family nationality options,Neutral,46.0,Medellín,3,2026-06-02 16:14:28.756,2026-06-02 16:14:28.756,"Se puede salir de Colombia con salvoconducto para Venezuela

Si traigo a mis hijas menores que beneficio tienen

Si traigo a Colombia a mis hijas menores le dan ppt",False
898bdb72ffa7,5,52,Single mothers seeking economic support,Neutral,48.0,Soacha,6,2026-05-14 00:07:23.076,2026-05-14 00:07:23.076,"Yo tengo una niña 34 meses de edad casi tres años

Tiene pie equino varo  mi pregunta es donde me pueden ayudar acá en Colombia

Otra pregunta para recibir alguna ayuda económica un mercado o ayuda para el arriendo donde debo acudir

Estoy en cundinamarca soacha

Me decir dónde me queda la personería o defensoría del pueblo acá en socha

En león 13 acá en Soacha ay algún lugar donde dan ayudas",False
8a74e17e6243,4,40,Services and integration,Neutral,25.0,Cúcuta,1,2026-04-22 16:35:47.114,2026-04-22 16:35:47.114,Quisiera informacion para ayuda humanitaria,False
8adfd0f355e9,0,0,Starting a business,Neutral,38.0,Other,1,2026-05-13 00:39:18.859,2026-05-13 00:39:18.859,Para información sobre ayuda o emprendimiento,False
8b1e864a8753,2,21,Apostilles and birth records,Neutral,47.0,Santa Marta,3,2026-06-27 01:16:55.425,2026-06-27 01:16:55.425,"Quiero nacionalizar mis hijos

Nacieron en Colombia los padres madre venezolana padre colombiano

Sii ya están para darle la nacionalidad venezolana",False
8b58df4b6959,5,50,Health access and registration,Negative,54.0,Medellín,3,2026-07-16 08:25:12.896,2026-07-16 08:25:12.896,"Hoy jueves 16 cuál es el horario de oficina?

Intégrate medellín

Hay que llegar muy temprano??",False
8b5e8d22c93a,5,50,Health access and registration,Neutral,61.0,Medellín,6,2026-06-11 23:07:36.685,2026-06-11 23:07:36.685,"Hay la posibilidad de obtener un sudcidio para pagar arriendo o comprar una casa

Soy venezolana  y me quedó acá en colombia

Estoy inscrita en sisben  iv, mi grupo es C11

Como me inscribo en Ruv?

Sí xfavor me encuentro en bello antioquia

[nombre] gracias",True
8ba79bdd901a,0,0,Starting a business,Neutral,46.0,Bogotá,1,2026-07-28 21:58:03.152,2026-07-28 21:58:03.152,Nesecito un empleo aquí en Bogotá cerca de muchuelo bajo,False
8c55a7380118,2,21,Apostilles and birth records,Neutral,53.0,Medellín,8,2026-03-25 14:27:47.842,2026-03-25 14:27:47.842,"Tengo ciudadanía necesito saber si puedo otorgarle la nacionalidad a mis nietas mayores de edad antes de dársela a mi hija la mamá de ellas ?

No entiendo que consultas puedo hacerte entonces

Bueno como le puedo otorgar la nacionalidad a mis nietas mayores de edad

Necesito ayuda con subsidio para arriendo

Para empleo formal

Hola tengo 19 años trabajo en un geriátrico necesito un permiso para seguro trabajando ya q solo cuento con cédula venezolana y necesito el empleo para sostenerme y ayudar a mi familia, ,q puedo hacer?

pero el PPT ya no está disponible, no se porq me sugieres este trámite

te digo que tengo 19 para q me ofreces esa opción? Hasta luego",False
8cadaabfc46b,5,52,Single mothers seeking economic support,Neutral,46.0,Other,5,2026-05-09 17:34:13.314,2026-05-09 17:34:13.314,"Quiero saber dónde puedo ir a buscar ayuda alimentaria

Pero aquí en Neiva hay alguna organización que pueda ayudarme por favor

Que ayuda puedo obtener aquí en Neiva con respecto a alquileres

De otra cuidad me llega ayuda aquí a Neiva ?

Solo necesito ayuda alimentaria por [nombre] un bebé pequeño",True
8cbaa78b7f53,2,20,Family nationality options,Neutral,57.0,Other,1,2026-06-14 21:28:06.686,2026-06-14 21:28:06.686,Necesito saber q hacer si tengo derecho a cédula colombiana x q tengo ppt hace 4 años,False
8cc3e6296d4b,1,10,Visas and travel abroad,Neutral,37.0,Medellín,1,2026-05-05 20:27:56.077,2026-05-05 20:27:56.077,Quisiera un empleo estable,False
8cf5c750e3a9,4,40,Services and integration,Neutral,43.0,Medellín,1,2026-07-28 23:52:47.797,2026-07-28 23:52:47.797,Puedo recibir algún tipo de auxilio económico?,False
8d209885c75b,5,50,Health access and registration,Neutral,49.0,Medellín,10,2026-05-28 21:43:10.860,2026-05-28 21:43:10.860,"Que servicio ofreces

Tengo un emprendimiento necesito ayuda económica para terminar de fortalecerlo dónde me brindan esta

Estoy en medellín Robledo villa flora donde tengo que ir directamente y específicamente

No necesito empleo si no ayuda para mí emprendimiento en secretaría de desarrollo me pueden ayudar especialmente con eso o no

En qué parte de la alcaldía está la secretaria de desarrollo económico

Porque no es solo la información de la ubicación

Pero si existe ese servicio en la alcaldía

Ese enlace no abre bien

Tengo un hijo de 18 años que se acaba de inscribir en el cena pero no contamos con los recursos suficientes para costear sus pasajes que puedo hacer q ayuda me puedes brindar

Porque no",False
8d99fc65f5d8,2,22,Regularising status abroad,Neutral,37.0,Cúcuta,1,2026-07-26 02:39:33.698,2026-07-26 02:39:33.698,Cómo puedo obtener nacionalidad colombiana,False
8db3a161dfe0,5,50,Health access and registration,Neutral,38.0,Cúcuta,2,2026-08-11 23:40:47.119,2026-08-11 23:40:47.119,"Me interesa saber de salud, educación y documentación

Sii me gustaría",False
8defdff024fe,2,21,Apostilles and birth records,Neutral,38.0,Cúcuta,7,2026-07-15 21:07:43.998,2026-07-15 21:07:43.998,"Mis padres son colombianos y fallecieron en Venezuela cuando yo tenía 6 años actualmente yo me encuentro en Cúcuta como hago para sacar la nacionalidad, yo tengo el acta defunción y todo apostillado

Y por obvia razón que me fui desde pequeña para Venezuela no conozco ningun familiar acá en Colombia

Si donde me puedo dirigir

Yo tengo los documentos apostillados

Yo fui hasta allá y me piden un testigo para que testifique que ella murió en Venezuela

Pero no conozco a ni gun familiar

Ella falleció a los 26 años y yo tenía 5 años",False
8dfd0b293cb4,2,22,Regularising status abroad,Neutral,52.0,Medellín,1,2026-07-29 01:21:20.321,2026-07-29 01:21:20.321,A qué servios puedo acceder estoy legal en Colombia,False
8e550e7fc89a,3,30,Biometrics and minors' documents,Neutral,19.0,Medellín,5,2026-06-11 23:07:20.509,2026-06-11 23:07:20.509,"Como puedo hacer para saber si mi permiso ppt esta impreso hace tres años fui a migración y me dieron el rumv me tomaron la foto pero a mi hicieron un robo a mano armada y perdí mi cedula y mi rumv

Desde que hora tienen servicio en migración

Para verificar sobre mi ppt a cual oficina de migración en Medellín debo ir

Listo muchas gracias

Me podrías decir como puedo retirar mi ppt",False
8e58449c3754,4,40,Services and integration,Negative,28.0,Cúcuta,2,2026-07-01 12:56:44.224,2026-07-01 12:56:44.224,"Asistencia humanitaria

[nombre] migratorio",True
8e5b3257d1da,5,50,Health access and registration,Neutral,22.0,Medellín,6,2026-03-26 17:13:07.160,2026-03-26 17:13:07.160,"Quisiera que me ayuden para que me den mi liquidación aquí en Colombia que no me la quieren

Quisiera que me ayuden para que me den mi liquidación aquí en Colombia que no me la quieren dar

Si ayudame

Si ayudame a buscar

Me puedes dar los número para llamar

Pero de Medellín",False
8f17e48d5f7e,2,20,Family nationality options,Neutral,30.0,Cúcuta,4,2026-06-18 12:44:36.069,2026-06-18 12:44:36.069,"Cómo ago para sacar un permiso a mi hija la cual es colombiana y para poder sacarla tengo que tener un permiso

Donde puedo obtener el permiso

Estoy en Cúcuta

Cómo puedo sacar el duplicado del PPT",False
8f22a38fba39,5,52,Single mothers seeking economic support,Negative,48.0,Medellín,1,2026-03-25 13:46:42.884,2026-03-25 13:46:42.884,Soy mujer migrantes residenciada en Medellín y actualmente atravieso por un diagnóstico de cáncer de mama y requiero ayuda para costear gastos de viáticos y alimentos quien me puede ayudar,False
8f8014dd3ca2,5,50,Health access and registration,Negative,50.0,Medellín,2,2026-03-25 15:14:33.375,2026-03-25 15:14:33.375,"Hola buenos días yo quisiera saber cómo aria yo para regresar a mi país ya que me encuentro desempleada no me dan empleo por qué sufro del corazón la presión y tengo una hernia unbilicar muy grande y eso me impide laborar me dan son dos días y [nombre] para pagar un arriendo ya que estoy sola

Si en medellín",True
8f94e95702e9,2,22,Regularising status abroad,Neutral,58.0,Medellín,2,2026-07-28 21:41:34.010,2026-07-28 21:41:34.010,"Documentos y empleo

Para la visa tipo M en colombia que requisitos tiene",False
8fb35ab03ccb,3,30,Biometrics and minors' documents,Neutral,39.0,Cúcuta,2,2026-07-10 15:51:32.908,2026-07-10 15:51:32.908,"Puedo solicitar la cedula de extrangeria

Con ppt puedo abrir cuenta en bancolombia",False
